"","lat","long","datasetKey","citation"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","  5.53300"," -87.083000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.200000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.200000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 36.00000"," -78.940000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 31.42000"," 120.890000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 30.24700","  31.545000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 30.24700","  31.545000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 36.00000"," -78.940000","d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 36.02339"," -78.975890","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-36.28100"," 174.817000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 10.76300"," -85.334000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 25.42000","  68.530000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 25.42000","  68.530000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.050000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.050000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.050000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.050000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.050000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 10.76300"," -85.334000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 10.76300"," -85.334000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-23.94400","  31.168000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-25.35400","  31.895000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 36.02339"," -78.975890","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 36.02330"," -78.975900","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 48.22230","  16.341668","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-25.12300","  31.916000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.85000","-118.220000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.88000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.13000","-118.210000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.13000","-118.210000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.12000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.12000","-118.280000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.09000","-118.260000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.200000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.200000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-118.200000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.12000","-118.280000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.12000","-118.280000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.12000","-118.280000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-19.28287"," 146.800860","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 10.76300"," -85.334000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"0ec0337f-05dc-4f2e-8480-d8d03e23670d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.93000","-118.260000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.93000","-118.260000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.93000","-118.260000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 10.76400"," -85.335000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.24000","-118.580000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.24000","-118.580000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.24000","-118.580000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 52.23902","   0.237091","594e1181-c38a-4f44-b78c-ceab50351cca",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 52.24392","   0.239535","1ac5a87d-2256-49b5-af3e-88cf2f651c1d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.360000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.02000","-118.330000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.02000","-118.330000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.87000","-118.330000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 48.22230","  16.341668","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.360000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-19.28287"," 146.800860","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans","-19.28287"," 146.800860","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 48.84450","   2.362110","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.26000","-118.600000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.93000","-118.260000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.24000","-118.580000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.180000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.95000","-118.180000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.87000","-118.330000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.26000","-118.600000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.02000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 51.40000","   4.200000","8a863029-f435-446a-821e-275f4f641165",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"0ec0337f-05dc-4f2e-8480-d8d03e23670d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.89000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.09000","-117.710000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.91000","-117.570000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-117.520000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.98000","-117.310000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.38000","-117.310000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.16000","-118.000000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 40.02167"," 116.278890","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 40.02167"," 116.278890","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.91000","-118.010000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.14000","-117.520000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.89000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 40.02167"," 116.278890","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.91000","-117.570000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 52.24392","   0.239535","1ac5a87d-2256-49b5-af3e-88cf2f651c1d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 33.93000","-118.430000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 43.70300"," -79.402000","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"6baf6a53-c106-40fb-bbde-f6d4e4051513",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans",NA,NA,"0ec0337f-05dc-4f2e-8480-d8d03e23670d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_simulans"," 34.02000","-118.290000","0ec927cf-325a-4d63-9499-d721c734463a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
